snapshot_time,trip_id,stop_id,delay_sec
20260803_215636,4173084,4205,0.0
20260803_215636,4173084,2229,-15.0
20260803_215636,4173084,2230,-15.0
20260803_215636,4173084,2231,8.0
20260803_215636,4173084,4159,-21.0
20260803_215636,4173084,4160,7.0
20260803_215636,4173084,2280,-2.0
20260803_215636,4173084,4206,14.0
20260803_215636,4173084,4207,0.0
20260803_215636,4173084,4215,5.0
20260803_215636,4173084,4216,-27.0
20260803_215636,4173084,4217,8.0
20260803_215636,4173084,4218,-27.0
20260803_215636,4173084,2159,-2.0
20260803_215636,4173084,1517,0.0
20260803_215636,4173085,4200,257.0
20260803_215636,4173085,4201,301.0
20260803_215636,4173085,4202,275.0
20260803_215636,4173085,2489,301.0
20260803_215636,4173085,2490,263.0
20260803_215636,4173085,4203,270.0
20260803_215636,4173085,4204,285.0
20260803_215636,4173085,4205,272.0
20260803_215636,4173085,2229,266.0
20260803_215636,4173085,2230,284.0
20260803_215636,4173085,2231,252.0
20260803_215636,4173085,4159,289.0
20260803_215636,4173085,4160,263.0
20260803_215636,4173085,2280,264.0
20260803_215636,4173085,4206,283.0
20260803_215636,4173085,4207,278.0
20260803_215636,4173085,4215,283.0
20260803_215636,4173085,4216,251.0
20260803_215636,4173085,4217,286.0
20260803_215636,4173085,4218,251.0
20260803_215636,4173085,2159,276.0
20260803_215636,4173085,1517,278.0
20260803_215636,4173365,1246,141.0
20260803_215636,4173365,3852,130.0
20260803_215636,4173365,3853,154.0
20260803_215636,4173365,3854,185.0
20260803_215636,4173365,3855,184.0
20260803_215636,4173365,3856,109.0
20260803_215636,4173365,3541,144.0
20260803_215636,4173365,1307,125.0
20260803_215636,4173640,1128,0.0
20260803_215636,4173640,2810,-20.0
20260803_215636,4173640,1131,-26.0
20260803_215636,4173640,1132,21.0
20260803_215636,4173640,1256,0.0
20260803_215636,4173640,1135,-13.0
20260803_215636,4173640,1136,-28.0
20260803_215636,4173640,1137,19.0
20260803_215636,4173640,1138,-6.0
20260803_215636,4173640,1139,-30.0
20260803_215636,4173640,1140,4.0
20260803_215636,4173640,1141,-14.0
20260803_215636,4173640,1142,22.0
20260803_215636,4173640,1143,0.0
20260803_215636,4173640,1144,-4.0
20260803_215636,4173640,1145,29.0
20260803_215636,4173640,1146,27.0
20260803_215636,4173640,1147,-25.0
20260803_215636,4173640,1148,27.0
20260803_215636,4173640,1149,0.0
20260803_215636,4173640,1150,-20.0
20260803_215636,4173640,1152,16.0
20260803_215636,4173640,3627,-1.0
20260803_215636,4173640,3868,-5.0
20260803_215636,4173640,3869,0.0
20260803_215636,4173640,3629,2.0
20260803_215636,4173640,3870,25.0
20260803_215636,4173640,3872,-7.0
20260803_215636,4173640,2520,27.0
20260803_215636,4173640,3889,14.0
20260803_215636,4173640,1262,0.0
20260803_215636,4173245,3388,-90.0
20260803_215636,4173245,3888,0.0
20260803_215636,4173245,3525,27.0
20260803_215636,4173245,3562,17.0
20260803_215636,4173245,1630,0.0
20260803_215636,4173245,1631,-24.0
20260803_215636,4173245,1632,12.0
20260803_215636,4173245,1633,-10.0
20260803_215636,4173245,4104,-12.0
20260803_215636,4173245,3003,-17.0
20260803_215636,4173245,1584,20.0
20260803_215636,4173245,1585,18.0
20260803_215636,4173245,1586,-11.0
20260803_215636,4173245,1587,29.0
20260803_215636,4173245,1588,5.0
20260803_215636,4173245,1589,-25.0
20260803_215636,4173245,1443,22.0
20260803_215636,4173245,1444,0.0
20260803_215636,4173245,3835,28.0
20260803_215636,4173245,2327,21.0
20260803_215636,4173245,3877,-14.0
20260803_215636,4173245,1054,-29.0
20260803_215636,4173245,3851,4.0
20260803_215636,4173245,3806,-5.0
20260803_215636,4173245,1063,0.0
20260803_215636,4173366,1512,0.0
20260803_215636,4173366,5116,4.0
20260803_215636,4173366,1470,-2.0
20260803_215636,4173366,1471,-28.0
20260803_215636,4173366,1472,-22.0
20260803_215636,4173366,6102,-5.0
20260803_215636,4173366,1475,9.0
20260803_215636,4173366,3527,9.0
20260803_215636,4173366,1476,-29.0
20260803_215636,4173366,1384,7.0
20260803_215636,4173366,6103,5.0
20260803_215636,4173366,4194,17.0
20260803_215636,4173366,6104,0.0
20260803_215636,4173366,1477,-24.0
20260803_215636,4173366,1478,10.0
20260803_215636,4173366,1479,-18.0
20260803_215636,4173366,1480,1.0
20260803_215636,4173366,1409,21.0
20260803_215636,4173366,6105,0.0
20260803_215636,4173366,1482,19.0
20260803_215636,4173366,1483,17.0
20260803_215636,4173366,1278,0.0
20260803_215636,4173366,3511,0.0
20260803_215636,4173366,1236,-9.0
20260803_215636,4173366,3540,10.0
20260803_215636,4173366,1300,4.0
20260803_215636,4173366,1301,0.0
20260803_215636,4173366,1302,5.0
20260803_215636,4173366,1303,-28.0
20260803_215636,4173366,1304,-3.0
20260803_215636,4173366,1305,-11.0
20260803_215636,4173366,1306,0.0
20260803_215636,4173366,1246,-5.0
20260803_215636,4173366,3852,-30.0
20260803_215636,4173366,3853,-6.0
20260803_215636,4173366,3854,25.0
20260803_215636,4173366,3855,26.0
20260803_215636,4173366,3856,-16.0
20260803_215636,4173366,3541,19.0
20260803_215636,4173366,1307,0.0
20260803_215636,4173246,1732,0.0
20260803_215636,4173246,1734,21.0
20260803_215636,4173246,1728,-20.0
20260803_215636,4173246,3388,-30.0
20260803_215636,4173246,3888,0.0
20260803_215636,4173246,3525,27.0
20260803_215636,4173246,3562,17.0
20260803_215636,4173246,1630,0.0
20260803_215636,4173246,1631,-24.0
20260803_215636,4173246,1632,12.0
20260803_215636,4173246,1633,-10.0
20260803_215636,4173246,4104,-12.0
20260803_215636,4173246,3003,-17.0
20260803_215636,4173246,1584,20.0
20260803_215636,4173246,1585,18.0
20260803_215636,4173246,1586,-11.0
20260803_215636,4173246,1587,29.0
20260803_215636,4173246,1588,5.0
20260803_215636,4173246,1589,-25.0
20260803_215636,4173246,1443,22.0
20260803_215636,4173246,1444,0.0
20260803_215636,4173246,3835,28.0
20260803_215636,4173246,2327,21.0
20260803_215636,4173246,3877,-14.0
20260803_215636,4173246,1054,-29.0
20260803_215636,4173246,3851,4.0
20260803_215636,4173246,3806,-5.0
20260803_215636,4173246,1063,0.0
20260803_215636,4173247,1732,0.0
20260803_215636,4173247,1734,21.0
20260803_215636,4173247,1728,-20.0
20260803_215636,4173247,3388,-30.0
20260803_215636,4173247,3888,0.0
20260803_215636,4173247,3525,27.0
20260803_215636,4173247,3562,17.0
20260803_215636,4173247,1630,0.0
20260803_215636,4173247,1631,-24.0
20260803_215636,4173247,1632,12.0
20260803_215636,4173247,1633,-10.0
20260803_215636,4173247,4104,-12.0
20260803_215636,4173247,3003,-17.0
20260803_215636,4173247,1584,20.0
20260803_215636,4173247,1585,18.0
20260803_215636,4173247,1586,-11.0
20260803_215636,4173247,1587,29.0
20260803_215636,4173247,1588,5.0
20260803_215636,4173247,1589,-25.0
20260803_215636,4173247,1443,22.0
20260803_215636,4173247,1444,0.0
20260803_215636,4173247,3835,28.0
20260803_215636,4173247,2327,21.0
20260803_215636,4173247,3877,-14.0
20260803_215636,4173247,1054,-29.0
20260803_215636,4173247,3851,4.0
20260803_215636,4173247,3806,-5.0
20260803_215636,4173247,1063,0.0
20260803_215636,4173522,6017,-80.0
20260803_215636,4173522,6019,19.0
20260803_215636,4173522,6020,19.0
20260803_215636,4173522,6021,26.0
20260803_215636,4173522,6022,-29.0
20260803_215636,4173522,6101,0.0
20260803_215636,4174215,1860,266.0
20260803_215636,4174215,1703,258.0
20260803_215636,4174215,1859,263.0
20260803_215636,4174215,2052,258.0
20260803_215636,4174215,3641,270.0
20260803_215636,4174215,1732,255.0
20260803_215636,4174578,1622,39.0
20260803_215636,4174578,1624,57.0
20260803_215636,4174578,1455,9.0
20260803_215636,4174578,1627,0.0
20260803_215636,4174578,1635,36.0
20260803_215636,4174578,1636,116.0
20260803_215636,4174578,1638,131.0
20260803_215636,4174578,1590,136.0
20260803_215636,4174578,1640,76.0
20260803_215636,4174578,1043,8.0
20260803_215636,4174578,3488,0.0
20260803_215636,4173006,3491,0.0
20260803_215636,4173006,1047,3.0
20260803_215636,4173006,4107,-7.0
20260803_215636,4173006,1563,-26.0
20260803_215636,4173006,1565,-5.0
20260803_215636,4173006,1655,0.0
20260803_215636,4173006,1642,-18.0
20260803_215636,4173006,1647,-22.0
20260803_215636,4173006,1648,6.0
20260803_215636,4173006,1649,-23.0
20260803_215636,4173006,1650,11.0
20260803_215636,4173006,2478,0.0
20260803_215636,4173127,1410,116.0
20260803_215636,4173127,1411,103.0
20260803_215636,4173127,1412,87.0
20260803_215636,4173127,1413,116.0
20260803_215636,4173127,1414,90.0
20260803_215636,4173127,1416,99.0
20260803_215636,4173127,3522,141.0
20260803_215636,4173127,1289,131.0
20260803_215636,4173127,1290,107.0
20260803_215636,4173127,1417,101.0
20260803_215636,4173127,1418,140.0
20260803_215636,4173127,1419,124.0
20260803_215636,4173127,1420,116.0
20260803_215636,4173127,1421,89.0
20260803_215636,4173127,1422,120.0
20260803_215636,4173127,1423,95.0
20260803_215636,4173127,1424,139.0
20260803_215636,4173127,1425,122.0
20260803_215636,4173127,1426,91.0
20260803_215636,4173127,1427,86.0
20260803_215636,4173127,1066,116.0
20260803_215636,4173523,6024,0.0
20260803_215636,4173523,6017,0.0
20260803_215636,4173523,6019,0.0
20260803_215636,4173523,6020,0.0
20260803_215636,4173523,6021,26.0
20260803_215636,4173523,6022,-29.0
20260803_215636,4173523,6101,0.0
20260803_215636,4174216,2512,1142.0
20260803_215636,4174216,3889,1108.0
20260803_215636,4174216,1260,1130.0
20260803_215636,4174216,2531,949.0
20260803_215636,4174216,1099,967.0
20260803_215636,4174216,3445,920.0
20260803_215636,4174216,3162,950.0
20260803_215636,4174216,3590,978.0
20260803_215636,4174216,3165,984.0
20260803_215636,4174216,3167,953.0
20260803_215636,4174216,3169,1000.0
20260803_215636,4174216,3170,965.0
20260803_215636,4174216,3892,978.0
20260803_215636,4174216,2981,973.0
20260803_215636,4174216,2983,1004.0
20260803_215636,4174216,2985,978.0
20260803_215636,4174216,3894,970.0
20260803_215636,4174216,2065,990.0
20260803_215636,4174216,3004,1004.0
20260803_215636,4174216,2881,956.0
20260803_215636,4174216,1973,978.0
20260803_215636,4174216,1028,995.0
20260803_215636,4174216,2024,961.0
20260803_215636,4174216,1458,978.0
20260803_215636,4174216,1857,966.0
20260803_215636,4174216,1860,986.0
20260803_215636,4174216,1703,997.0
20260803_215636,4174216,1859,1002.0
20260803_215636,4174216,2052,978.0
20260803_215636,4174216,3641,950.0
20260803_215636,4174216,1732,978.0
20260803_215636,4173128,1410,0.0
20260803_215636,4173128,1411,-13.0
20260803_215636,4173128,1412,-29.0
20260803_215636,4173128,1413,0.0
20260803_215636,4173128,1414,-26.0
20260803_215636,4173128,1416,-17.0
20260803_215636,4173128,3522,25.0
20260803_215636,4173128,1289,15.0
20260803_215636,4173128,1290,-9.0
20260803_215636,4173128,1417,-15.0
20260803_215636,4173128,1418,24.0
20260803_215636,4173128,1419,8.0
20260803_215636,4173128,1420,0.0
20260803_215636,4173128,1421,-27.0
20260803_215636,4173128,1422,4.0
20260803_215636,4173128,1423,-21.0
20260803_215636,4173128,1424,23.0
20260803_215636,4173128,1425,6.0
20260803_215636,4173128,1426,-25.0
20260803_215636,4173128,1427,-30.0
20260803_215636,4173128,1066,0.0
20260803_215636,4173524,6024,0.0
20260803_215636,4173524,6017,0.0
20260803_215636,4173524,6019,0.0
20260803_215636,4173524,6020,0.0
20260803_215636,4173524,6021,26.0
20260803_215636,4173524,6022,-29.0
20260803_215636,4173524,6101,0.0
20260803_215636,4174217,2505,-19.0
20260803_215636,4174217,2508,0.0
20260803_215636,4174217,4072,0.0
20260803_215636,4174217,2512,12.0
20260803_215636,4174217,3889,-22.0
20260803_215636,4174217,1260,0.0
20260803_215636,4174217,2531,-29.0
20260803_215636,4174217,1099,24.0
20260803_215636,4174217,3445,-23.0
20260803_215636,4174217,3162,-28.0
20260803_215636,4174217,3590,0.0
20260803_215636,4174217,3165,6.0
20260803_215636,4174217,3167,-25.0
20260803_215636,4174217,3169,22.0
20260803_215636,4174217,3170,-13.0
20260803_215636,4174217,3892,0.0
20260803_215636,4174217,2981,-5.0
20260803_215636,4174217,2983,26.0
20260803_215636,4174217,2985,0.0
20260803_215636,4174217,3894,-8.0
20260803_215636,4174217,2065,12.0
20260803_215636,4174217,3004,26.0
20260803_215636,4174217,2881,-22.0
20260803_215636,4174217,1973,0.0
20260803_215636,4174217,1028,17.0
20260803_215636,4174217,2024,-17.0
20260803_215636,4174217,1458,0.0
20260803_215636,4174217,1857,-12.0
20260803_215636,4174217,1860,8.0
20260803_215636,4174217,1703,19.0
20260803_215636,4174217,1859,24.0
20260803_215636,4174217,2052,0.0
20260803_215636,4174217,3641,-28.0
20260803_215636,4174217,1732,0.0
20260803_215636,4174338,1223,0.0
20260803_215636,4174338,3943,12.0
20260803_215636,4174338,3945,21.0
20260803_215636,4174338,2783,0.0
20260803_215636,4174338,1167,0.0
20260803_215636,4174338,1168,-14.0
20260803_215636,4174338,1171,19.0
20260803_215636,4174338,1172,-2.0
20260803_215636,4174338,1173,-30.0
20260803_215636,4174338,1174,28.0
20260803_215636,4174338,1175,0.0
20260803_215636,4174338,3776,0.0
20260803_215636,4174338,3777,-27.0
20260803_215636,4174338,3324,-2.0
20260803_215636,4174338,3325,-29.0
20260803_215636,4174338,3326,5.0
20260803_215636,4174338,3319,-16.0
20260803_215636,4174338,3320,22.0
20260803_215636,4174338,3321,18.0
20260803_215636,4174338,3322,-1.0
20260803_215636,4174338,3323,0.0
20260803_215636,4174218,1127,0.0
20260803_215636,4174218,2505,-19.0
20260803_215636,4174218,2508,0.0
20260803_215636,4174218,4072,0.0
20260803_215636,4174218,2512,12.0
20260803_215636,4174218,3889,-22.0
20260803_215636,4174218,1260,0.0
20260803_215636,4174218,2531,-29.0
20260803_215636,4174218,1099,24.0
20260803_215636,4174218,3445,-23.0
20260803_215636,4174218,3162,-28.0
20260803_215636,4174218,3590,0.0
20260803_215636,4174218,3165,6.0
20260803_215636,4174218,3167,-25.0
20260803_215636,4174218,3169,22.0
20260803_215636,4174218,3170,-13.0
20260803_215636,4174218,3892,0.0
20260803_215636,4174218,2981,-5.0
20260803_215636,4174218,2983,26.0
20260803_215636,4174218,2985,0.0
20260803_215636,4174218,3894,-8.0
20260803_215636,4174218,2065,12.0
20260803_215636,4174218,3004,26.0
20260803_215636,4174218,2881,-22.0
20260803_215636,4174218,1973,0.0
20260803_215636,4174218,1028,17.0
20260803_215636,4174218,2024,-17.0
20260803_215636,4174218,1458,0.0
20260803_215636,4174218,1857,-12.0
20260803_215636,4174218,1860,8.0
20260803_215636,4174218,1703,19.0
20260803_215636,4174218,1859,24.0
20260803_215636,4174218,2052,0.0
20260803_215636,4174218,3641,-28.0
20260803_215636,4174218,1732,0.0
20260803_215636,4173769,2576,392.0
20260803_215636,4173769,2578,407.0
20260803_215636,4173769,2580,398.0
20260803_215636,4173769,2581,389.0
20260803_215636,4173769,2582,438.0
20260803_215636,4173769,2583,438.0
20260803_215636,4173769,3490,402.0
20260803_215636,4174616,1567,-4.0
20260803_215636,4174616,1569,0.0
20260803_215636,4174616,1573,-15.0
20260803_215636,4174616,1574,29.0
20260803_215636,4174616,4223,27.0
20260803_215636,4174616,4104,-18.0
20260803_215636,4174616,1585,16.0
20260803_215636,4174616,1587,-30.0
20260803_215636,4174616,1589,-23.0
20260803_215636,4174616,1591,0.0
20260803_215636,4174616,1597,0.0
20260803_215636,4174616,1600,0.0
20260803_215636,4174616,1603,-20.0
20260803_215636,4174616,3536,8.0
20260803_215636,4174616,1521,0.0
20260803_215636,4174616,3863,3.0
20260803_215636,4174616,3864,8.0
20260803_215636,4174616,2249,24.0
20260803_215636,4174616,2290,17.0
20260803_215636,4174616,2250,0.0
20260803_215636,4173639,2810,-1.0
20260803_215636,4173639,1131,-7.0
20260803_215636,4173639,1132,21.0
20260803_215636,4173639,1256,0.0
20260803_215636,4173639,1135,-13.0
20260803_215636,4173639,1136,-28.0
20260803_215636,4173639,1137,19.0
20260803_215636,4173639,1138,-6.0
20260803_215636,4173639,1139,-30.0
20260803_215636,4173639,1140,4.0
20260803_215636,4173639,1141,-14.0
20260803_215636,4173639,1142,22.0
20260803_215636,4173639,1143,0.0
20260803_215636,4173639,1144,-4.0
20260803_215636,4173639,1145,29.0
20260803_215636,4173639,1146,27.0
20260803_215636,4173639,1147,-25.0
20260803_215636,4173639,1148,27.0
20260803_215636,4173639,1149,0.0
20260803_215636,4173639,1150,-20.0
20260803_215636,4173639,1152,16.0
20260803_215636,4173639,3627,-1.0
20260803_215636,4173639,3868,-5.0
20260803_215636,4173639,3869,0.0
20260803_215636,4173639,3629,2.0
20260803_215636,4173639,3870,25.0
20260803_215636,4173639,3872,-7.0
20260803_215636,4173639,2520,27.0
20260803_215636,4173639,3889,14.0
20260803_215636,4173639,1262,0.0
20260803_215636,4174284,3227,450.0
20260803_215636,4174284,3226,425.0
20260803_215636,4174284,1895,436.0
20260803_215636,4174284,1899,439.0
20260803_215636,4174284,3575,397.0
20260803_215636,4174284,1001,376.0
20260803_215636,4174284,1002,401.0
20260803_215636,4174284,1003,406.0
20260803_215636,4174284,1004,396.0
20260803_215636,4174284,1006,399.0
20260803_215636,4174284,5100,392.0
20260803_215636,4174284,1936,383.0
20260803_215636,4174284,2333,389.0
20260803_215636,4174284,2335,426.0
20260803_215636,4174284,2336,399.0
20260803_215636,4174284,1680,370.0
20260803_215636,4174284,1681,417.0
20260803_215636,4174284,1682,400.0
20260803_215636,4174284,1683,428.0
20260803_215636,4174284,1684,421.0
20260803_215636,4174284,2394,388.0
20260803_215636,4174284,1014,392.0
20260803_215636,4174284,1016,384.0
20260803_215636,4174284,1668,399.0
20260803_215636,4174285,3881,48.0
20260803_215636,4174285,3554,68.0
20260803_215636,4174285,3553,90.0
20260803_215636,4174285,3555,72.0
20260803_215636,4174285,3208,123.0
20260803_215636,4174285,3210,120.0
20260803_215636,4174285,3142,98.0
20260803_215636,4174285,3212,75.0
20260803_215636,4174285,3214,109.0
20260803_215636,4174285,3215,85.0
20260803_215636,4174285,3216,98.0
20260803_215636,4174285,3219,26.0
20260803_215636,4174285,3220,14.0
20260803_215636,4174285,3564,0.0
20260803_215636,4174285,3221,-10.0
20260803_215636,4174285,3222,13.0
20260803_215636,4174285,3565,-19.0
20260803_215636,4174285,3224,27.0
20260803_215636,4174285,3225,-10.0
20260803_215636,4174285,3227,25.0
20260803_215636,4174285,3226,0.0
20260803_215636,4174285,1895,11.0
20260803_215636,4174285,1899,14.0
20260803_215636,4174285,3575,-2.0
20260803_215636,4174285,1001,-23.0
20260803_215636,4174285,1002,2.0
20260803_215636,4174285,1003,7.0
20260803_215636,4174285,1004,-3.0
20260803_215636,4174285,1006,0.0
20260803_215636,4174285,5100,-7.0
20260803_215636,4174285,1936,-16.0
20260803_215636,4174285,2333,-10.0
20260803_215636,4174285,2335,27.0
20260803_215636,4174285,2336,0.0
20260803_215636,4174285,1680,-29.0
20260803_215636,4174285,1681,18.0
20260803_215636,4174285,1682,1.0
20260803_215636,4174285,1683,29.0
20260803_215636,4174285,1684,22.0
20260803_215636,4174285,2394,-11.0
20260803_215636,4174285,1014,-7.0
20260803_215636,4174285,1016,-15.0
20260803_215636,4174285,1668,0.0
20260803_215636,4174286,3881,0.0
20260803_215636,4174286,3554,-30.0
20260803_215636,4174286,3553,-8.0
20260803_215636,4174286,3555,-26.0
20260803_215636,4174286,3208,25.0
20260803_215636,4174286,3210,22.0
20260803_215636,4174286,3142,0.0
20260803_215636,4174286,3212,-23.0
20260803_215636,4174286,3214,11.0
20260803_215636,4174286,3215,-13.0
20260803_215636,4174286,3216,0.0
20260803_215636,4174286,3219,26.0
20260803_215636,4174286,3220,14.0
20260803_215636,4174286,3564,0.0
20260803_215636,4174286,3221,-10.0
20260803_215636,4174286,3222,13.0
20260803_215636,4174286,3565,-19.0
20260803_215636,4174286,3224,27.0
20260803_215636,4174286,3225,-10.0
20260803_215636,4174286,3227,25.0
20260803_215636,4174286,3226,0.0
20260803_215636,4174286,1895,11.0
20260803_215636,4174286,1899,14.0
20260803_215636,4174286,3575,-2.0
20260803_215636,4174286,1001,-23.0
20260803_215636,4174286,1002,2.0
20260803_215636,4174286,1003,7.0
20260803_215636,4174286,1004,-3.0
20260803_215636,4174286,1006,0.0
20260803_215636,4174286,5100,-7.0
20260803_215636,4174286,1936,-16.0
20260803_215636,4174286,2333,-10.0
20260803_215636,4174286,2335,27.0
20260803_215636,4174286,2336,0.0
20260803_215636,4174286,1680,-29.0
20260803_215636,4174286,1681,18.0
20260803_215636,4174286,1682,1.0
20260803_215636,4174286,1683,29.0
20260803_215636,4174286,1684,22.0
20260803_215636,4174286,2394,-11.0
20260803_215636,4174286,1014,-7.0
20260803_215636,4174286,1016,-15.0
20260803_215636,4174286,1668,0.0
20260803_215636,4174048,4096,0.0
20260803_215636,4174048,4094,0.0
20260803_215636,4174048,4092,-26.0
20260803_215636,4174048,2906,0.0
20260803_215636,4174048,2907,-7.0
20260803_215636,4174048,1440,0.0
20260803_215636,4174048,2748,20.0
20260803_215636,4174048,1391,0.0
20260803_215636,4174048,1939,-8.0
20260803_215636,4174048,2851,-11.0
20260803_215636,4174048,1953,-28.0
20260803_215636,4174048,4098,0.0
20260803_215636,4174048,1671,-7.0
20260803_215636,4174048,1277,0.0
20260803_215636,4174444,1860,1216.0
20260803_215636,4174444,1861,1264.0
20260803_215636,4174444,3608,1210.0
20260803_215636,4174444,1862,1237.0
20260803_215636,4174444,1863,1160.0
20260803_215636,4174444,2061,1221.0
20260803_215636,4174444,2062,1221.0
20260803_215636,4174444,2063,1188.0
20260803_215636,4174444,2064,1210.0
20260803_215636,4174444,3667,1231.0
20260803_215636,4174444,3668,1205.0
20260803_215636,4174444,2065,1203.0
20260803_215636,4174444,2066,1177.0
20260803_215636,4174444,3190,1207.0
20260803_215636,4174444,3191,1217.0
20260803_215636,4174444,3192,1203.0
20260803_215636,4174444,3193,1179.0
20260803_215636,4174444,3194,1214.0
20260803_215636,4174444,3195,1216.0
20260803_215636,4174444,3196,1193.0
20260803_215636,4174444,3197,1176.0
20260803_215636,4174444,3909,1203.0
20260803_215636,4174444,3910,1256.0
20260803_215636,4174444,3911,1273.0
20260803_215636,4174444,3912,1272.0
20260803_215636,4174444,3913,1260.0
20260803_215636,4174444,3914,1254.0
20260803_215636,4174444,2772,1233.0
20260803_215636,4174444,2773,1262.0
20260803_215636,4174444,2774,1288.0
20260803_215636,4174444,2775,1273.0
20260803_215636,4174444,4053,1260.0
20260803_215636,4174444,2778,1250.0
20260803_215636,4174444,2779,1282.0
20260803_215636,4174444,2780,1265.0
20260803_215636,4174444,1090,1260.0
20260803_215636,4174444,3943,1275.0
20260803_215636,4174444,3945,1270.0
20260803_215636,4174444,2783,1241.0
20260803_215636,4174444,3620,1286.0
20260803_215636,4174444,2785,1260.0
20260803_215636,4174049,1675,171.0
20260803_215636,4174049,4096,130.0
20260803_215636,4174049,4094,130.0
20260803_215636,4174049,4092,104.0
20260803_215636,4174049,2906,130.0
20260803_215636,4174049,2907,123.0
20260803_215636,4174049,1440,130.0
20260803_215636,4174049,2748,150.0
20260803_215636,4174049,1391,130.0
20260803_215636,4174049,1939,122.0
20260803_215636,4174049,2851,119.0
20260803_215636,4174049,1953,102.0
20260803_215636,4174049,4098,130.0
20260803_215636,4174049,1671,123.0
20260803_215636,4174049,1277,130.0
20260803_215636,4174445,1854,-17.0
20260803_215636,4174445,1855,21.0
20260803_215636,4174445,1856,12.0
20260803_215636,4174445,1857,-4.0
20260803_215636,4174445,1858,-19.0
20260803_215636,4174445,1860,-21.0
20260803_215636,4174445,1861,27.0
20260803_215636,4174445,3608,-27.0
20260803_215636,4174445,1862,0.0
20260803_215636,4174445,1863,-28.0
20260803_215636,4174445,2061,18.0
20260803_215636,4174445,2062,18.0
20260803_215636,4174445,2063,-15.0
20260803_215636,4174445,2064,7.0
20260803_215636,4174445,3667,28.0
20260803_215636,4174445,3668,2.0
20260803_215636,4174445,2065,0.0
20260803_215636,4174445,2066,-26.0
20260803_215636,4174445,3190,4.0
20260803_215636,4174445,3191,14.0
20260803_215636,4174445,3192,0.0
20260803_215636,4174445,3193,-24.0
20260803_215636,4174445,3194,11.0
20260803_215636,4174445,3195,13.0
20260803_215636,4174445,3196,-10.0
20260803_215636,4174445,3197,-27.0
20260803_215636,4174445,3909,0.0
20260803_215636,4174445,3910,-4.0
20260803_215636,4174445,3911,13.0
20260803_215636,4174445,3912,12.0
20260803_215636,4174445,3913,0.0
20260803_215636,4174445,3914,-6.0
20260803_215636,4174445,2772,-27.0
20260803_215636,4174445,2773,2.0
20260803_215636,4174445,2774,28.0
20260803_215636,4174445,2775,13.0
20260803_215636,4174445,4053,0.0
20260803_215636,4174445,2778,-10.0
20260803_215636,4174445,2779,22.0
20260803_215636,4174445,2780,5.0
20260803_215636,4174445,1090,0.0
20260803_215636,4174445,3943,15.0
20260803_215636,4174445,3945,10.0
20260803_215636,4174445,2783,-19.0
20260803_215636,4174445,3620,26.0
20260803_215636,4174445,2785,0.0
20260803_215636,4174446,3493,0.0
20260803_215636,4174446,1854,-17.0
20260803_215636,4174446,1855,21.0
20260803_215636,4174446,1856,12.0
20260803_215636,4174446,1857,-4.0
20260803_215636,4174446,1858,-19.0
20260803_215636,4174446,1860,-21.0
20260803_215636,4174446,1861,27.0
20260803_215636,4174446,3608,-27.0
20260803_215636,4174446,1862,0.0
20260803_215636,4174446,1863,-28.0
20260803_215636,4174446,2061,18.0
20260803_215636,4174446,2062,18.0
20260803_215636,4174446,2063,-15.0
20260803_215636,4174446,2064,7.0
20260803_215636,4174446,3667,28.0
20260803_215636,4174446,3668,2.0
20260803_215636,4174446,2065,0.0
20260803_215636,4174446,2066,-26.0
20260803_215636,4174446,3190,4.0
20260803_215636,4174446,3191,14.0
20260803_215636,4174446,3192,0.0
20260803_215636,4174446,3193,-24.0
20260803_215636,4174446,3194,11.0
20260803_215636,4174446,3195,13.0
20260803_215636,4174446,3196,-10.0
20260803_215636,4174446,3197,-27.0
20260803_215636,4174446,3909,0.0
20260803_215636,4174446,3910,-4.0
20260803_215636,4174446,3911,13.0
20260803_215636,4174446,3912,12.0
20260803_215636,4174446,3913,0.0
20260803_215636,4174446,3914,-6.0
20260803_215636,4174446,2772,-27.0
20260803_215636,4174446,2773,2.0
20260803_215636,4174446,2774,28.0
20260803_215636,4174446,2775,13.0
20260803_215636,4174446,4053,0.0
20260803_215636,4174446,2778,-10.0
20260803_215636,4174446,2779,22.0
20260803_215636,4174446,2780,5.0
20260803_215636,4174446,1090,0.0
20260803_215636,4174446,3943,15.0
20260803_215636,4174446,3945,10.0
20260803_215636,4174446,2783,-19.0
20260803_215636,4174446,3620,26.0
20260803_215636,4174446,2785,0.0
20260803_215636,4174568,5147,71.0
20260803_215636,4174568,3353,114.0
20260803_215636,4174568,3355,108.0
20260803_215636,4174568,1982,64.0
20260803_215636,4174568,2705,62.0
20260803_215636,4174568,2706,84.0
20260803_215636,4174568,2410,85.0
20260803_215636,4174568,1377,52.0
20260803_215636,4174568,1000,81.0
20260803_215636,4174568,3575,106.0
20260803_215636,4174568,2359,71.0
20260803_215636,4174568,2843,109.0
20260803_215636,4174568,2363,0.0
20260803_215636,4174568,2366,-7.0
20260803_215636,4174568,2370,-10.0
20260803_215636,4174568,2371,11.0
20260803_215636,4174568,2372,-12.0
20260803_215636,4174568,1012,-30.0
20260803_215636,4174568,1013,20.0
20260803_215636,4174568,1014,13.0
20260803_215636,4174568,1016,0.0
20260803_215636,4174568,2923,-30.0
